,Name,Sex,Team,Sport,Medal,Medal_Count
2304,Denis Sergeyevich Dmitriyev,M,Russia,Cycling,Bronze,1
2305,Denis Ulanov,M,Kazakhstan,Weightlifting,Bronze,1
2306,Denis Viktorovich Kapustin,M,Russia,Athletics,Bronze,1
2307,Denis Yuryevich Ten,M,Kazakhstan,Figure Skating,Bronze,1
2308,Denis efik,M,Serbia,Water Polo,Bronze,1
2309,Denis vegelj,M,Slovenia,Rowing,Bronze,1
2310,Denise Herrmann,F,Germany,Cross Country Skiing,Bronze,1
2311,Denise Lewis,F,Great Britain,Athletics,Bronze,1
2312,"Denise Parker (Knudson-, -Smith)",F,United States,Archery,Bronze,1
2313,Dennis Allan Green,M,Australia,Canoeing,Bronze,1
2314,Dennis Allen Mitchell,M,United States,Athletics,Bronze,1
2315,Dennis Anthony Blake,M,Jamaica,Athletics,Bronze,1
2316,Dennis Bauer,M,Germany,Fencing,Bronze,1
2317,Dennis C. Stewart,M,Great Britain,Judo,Bronze,1
2318,Dennis Fenton,M,United States,Shooting,Bronze,2
2319,Dennis Marwin Koslowski,M,United States,Wrestling,Bronze,1
2320,Dennis Michael Royal Eagan,M,Great Britain,Hockey,Bronze,1
2321,Dennis Walter Conner,M,United States,Sailing,Bronze,1
2322,Dennis van der Geest,M,Netherlands,Judo,Bronze,1
2323,Denny Kwan Kantono,M,Indonesia-1,Badminton,Bronze,1
2324,Denny Morrison,M,Canada,Speed Skating,Bronze,1
2325,Denys John Carnill,M,Great Britain,Hockey,Bronze,1
2326,Denys Rudolfovych Hotfrid,M,Ukraine,Weightlifting,Bronze,1
2327,Denys Serhiyovych Yurchenko,M,Ukraine,Athletics,Bronze,1
2328,Deon Christopher Lendore,M,Trinidad and Tobago,Athletics,Bronze,1
2329,Deontay Leshun Wilder,M,United States,Boxing,Bronze,1
2330,Derartu Tulu,F,Ethiopia,Athletics,Bronze,1
2331,Derek Drouin,M,Canada,Athletics,Bronze,1
2332,Derek James Neville Johnson,M,Great Britain,Athletics,Bronze,1
2333,Derek Malcolm Day,M,Great Britain,Hockey,Bronze,1
2334,Dernell E. Every,M,United States,Fencing,Bronze,1
2335,Derrick Keith Brew,M,United States,Athletics,Bronze,1
2336,Desai Williams,M,Canada,Athletics,Bronze,1
2337,Deserie Huddleston-Wakefield-Baynes,F,Australia,Shooting,Bronze,1
2338,Desiree Latifah N. Henry,F,Great Britain,Athletics,Bronze,1
2339,Desiree Rose Marie Scott,F,Canada,Football,Bronze,2
2340,"Desmond ""Des"" Abbott",M,Australia,Hockey,Bronze,1
2341,"Desmond Dalworth ""Des"" Koch",M,United States,Athletics,Bronze,1
2342,Desmond Royle Piper,M,Australia,Hockey,Bronze,1
2343,Destin Destine,M,Haiti,Shooting,Bronze,1
2344,Detlef Kirchhoff,M,Germany,Rowing,Bronze,1
2345,Detlef Kstner,M,East Germany,Boxing,Bronze,1
2346,Detlef Lewe,M,West Germany,Canoeing,Bronze,1
2347,Detlef Richter,M,East Germany-2,Bobsleigh,Bronze,1
2348,Detlef Ultsch,M,East Germany,Judo,Bronze,1
2349,Devereaux Reginald Mytton,M,Buraddoo,Sailing,Bronze,1
2350,Dezs Gyarmati,M,Hungary,Water Polo,Bronze,1
2351,Dezs Novk,M,Hungary,Football,Bronze,1
2352,Diadenys Luna Castellanos,F,Cuba,Judo,Bronze,1
2353,Diana Beverly Matheson,F,Canada,Football,Bronze,2
2354,Diana Boneva Paliyska,F,Bulgaria,Canoeing,Bronze,1
2355,Diana Dilova-Braynova,F,Bulgaria,Basketball,Bronze,1
2356,Diana Gnkova Dudeva,F,Bulgaria,Gymnastics,Bronze,1
2357,Diana Laura Bulimar,F,Romania,Gymnastics,Bronze,1
2358,Diana Lopez,F,United States,Taekwondo,Bronze,1
2359,Diana Maria Chelaru,F,Romania,Gymnastics,Bronze,1
2360,Diana Marie Munz (-DePetro),F,United States,Swimming,Bronze,1
2361,Diana Vladimirovna Gustilina,F,Russia,Basketball,Bronze,1
2362,Diana ilit,F,Lithuania,Cycling,Bronze,1
2363,Diane Carolyn O'Grady,F,Canada,Rowing,Bronze,1
2364,Diane Marie Moyer,F,United States,Hockey,Bronze,1
2365,Diane Nelson (-Dezura),F,Canada,Curling,Bronze,1
2366,Dianne Mary Holum,F,United States,Speed Skating,Bronze,1
2367,"Diaz Victor ""Dean"" Cetrulo",M,United States,Fencing,Bronze,1
2368,"Dibora Monick Olga ""Deborah"" Gravenstijn",F,Netherlands,Judo,Bronze,1
2369,Didier Boub,M,France,Modern Pentathlon,Bronze,1
2370,Didier Bouvet,M,France,Alpine Skiing,Bronze,1
2371,Didier Faivre-Pierret,M,France,Cycling,Bronze,1
2372,Didier Flament,M,France,Fencing,Bronze,1
2373,Didier Hoyer,M,France,Canoeing,Bronze,2
2374,Didier Jacques Franois Vavasseur,M,France,Canoeing,Bronze,1
2375,Diego Confalonieri,M,Italy,Fencing,Bronze,1
2376,Diego Emilio Romero Paschetta,M,Italy,Sailing,Bronze,1
2377,Diego Jos Lapera Sotolongo,M,Cuba,Volleyball,Bronze,1
2378,Diego Occhiuzzi,M,Italy,Fencing,Bronze,2
2379,Diego Ribas da Cunha,M,Brazil,Football,Bronze,1
2380,Dieter Below,M,East Germany,Sailing,Bronze,1
2381,Dieter Engelhardt,M,Germany,Football,Bronze,1
2382,Dieter Speer,M,East Germany,Biathlon,Bronze,1
2383,Dieter Thoma,M,Germany,Ski Jumping,Bronze,1
2384,Dietmar Hogrefe,M,West Germany,Equestrianism,Bronze,1
2385,Dietmar Htger,M,East Germany,Judo,Bronze,1
2386,Dietmar Lorenz,M,East Germany,Judo,Bronze,1
2387,Dietmar Schwarz,M,East Germany,Rowing,Bronze,1
2388,Digenes Lua Martnez,M,Cuba,Boxing,Bronze,1
2389,Dillianne van den Boogaard,F,Netherlands,Hockey,Bronze,2
2390,Dimitar Milanov Stoyanov,M,Bulgaria,Football,Bronze,1
2391,Dimitri David Bascou,M,France,Athletics,Bronze,1
2392,Dimitri Peters,M,Germany,Judo,Bronze,1
2393,Dimitrie Popescu,M,Romania,Rowing,Bronze,1
2394,Dimitrij Ovtcharov,M,Germany,Table Tennis,Bronze,3
2395,Dimitrios Drivas,M,Greece,Swimming,Bronze,1
2396,Dimitrios Loundras,M,Ethnikos Gymnastikos Syllogos,Gymnastics,Bronze,1
2397,Dimitrios Mikhitsopoulos,M,Thessalonki-1,Football,Bronze,1
2398,Dimitrios P. Golemis,M,Greece,Athletics,Bronze,1
2399,Dimo Kostov Stratiev,M,Bulgaria,Wrestling,Bronze,1
2400,Dina Igaly,F,Hungary,Shooting,Bronze,1
2401,Ding Feng,M,China,Shooting,Bronze,1
2402,Dinko Stoykov Petrov,M,Bulgaria,Wrestling,Bronze,1
2403,Dion Erhardt rnvold,M,Denmark,Football,Bronze,1
2404,Dionysios Khristeas,M,"Phalainis ton Thorichtou ""Hydra""-2",Rowing,Bronze,1
2405,Dirk Boest Gips,M,Netherlands,Shooting,Bronze,1
2406,Dirk Braunleder,M,West Germany,Swimming,Bronze,1
2407,Dirk Nicolaas Lotsij,M,Netherlands,Football,Bronze,1
2408,Dirk Richter,M,East Germany,Swimming,Bronze,1
2409,Dirk Richter,M,Germany,Swimming,Bronze,1
2410,Dirk Scalongne,M,Netherlands,Fencing,Bronze,1
2411,Dirk Theismann,M,West Germany,Water Polo,Bronze,1
2412,Dirk Uittenbogaard,M,Netherlands,Rowing,Bronze,1
2413,Dirk Van Tichelt,M,Belgium,Judo,Bronze,1
2414,Ditte Kotzian,F,Germany,Diving,Bronze,1
2415,Diyorbek Urozboyev,M,Uzbekistan,Judo,Bronze,1
2416,Djan Garrido Madruga,M,Brazil,Swimming,Bronze,1
2417,Dmitry Arkadyevich Volkov,M,Soviet Union,Swimming,Bronze,2
2418,Dmitry Borisovich Apanasenko,M,Soviet Union,Water Polo,Bronze,1
2419,Dmitry Borisovich Apanasenko,M,Unified Team,Water Polo,Bronze,1
2420,Dmitry Georgiyevich Gorshkov,M,Russia,Water Polo,Bronze,1
2421,Dmitry Georgiyevich Gorshkov,M,Unified Team,Water Polo,Bronze,1
2422,Dmitry Grigoryevich Khvostov,M,Russia,Basketball,Bronze,1
2423,Dmitry Ivanovich Sautin,M,Russia,Diving,Bronze,3
2424,Dmitry Ivanovich Sautin,M,Unified Team,Diving,Bronze,1
2425,Dmitry Ivanovich Stratan,M,Russia,Water Polo,Bronze,1
2426,Dmitry Mikhaylovich Dobroskok,M,Russia,Diving,Bronze,1
2427,Dmitry Nikolayevich Drevin,M,Russia,Gymnastics,Bronze,1
2428,Dmitry Nikolayevich Sergeyev,M,Unified Team,Judo,Bronze,1
2429,Dmitry Nikolayevich Torgovanov,M,Russia,Handball,Bronze,1
2430,Dmitry Olegovich Larionov,M,Russia,Canoeing,Bronze,1
2431,Dmitry Stepanovich Shevchenko,M,Russia,Fencing,Bronze,1
2432,Dmitry Valentinovich Lapikov,M,Russia,Weightlifting,Bronze,1
2433,Dmitry Valeryevich Lykin,M,Russia,Shooting,Bronze,1
2434,Dmitry Vasilyevich Karpov,M,Kazakhstan,Athletics,Bronze,1
2435,Dmitry Vasilyevich Rozinkevich,M,Russia,Rowing,Bronze,1
2436,Dmitry Vladimirovich Bilozerchev,M,Soviet Union,Gymnastics,Bronze,1
2437,Dmitry Vladimirovich Dashchinsky,M,Belarus,Freestyle Skiing,Bronze,1
2438,Dmitry Vladimirovich Debelka,M,Belarus,Wrestling,Bronze,1
2439,Dmitry Yuryevich Nosov,M,Russia,Judo,Bronze,1
2440,Dmytro Maksymovych Leonkin,M,Soviet Union,Gymnastics,Bronze,1
2441,Dmytro Mykolaiovych Yanchuk,M,Ukraine,Canoeing,Bronze,1
2442,Dmytro Olehovych Hrachov,M,Ukraine,Archery,Bronze,1
2443,Dnes Pcsik,M,Hungary,Water Polo,Bronze,1
2444,"Dnut ""Dan"" Grecu",M,Romania,Gymnastics,Bronze,1
2445,Doina Ciucanu-Robu,F,Romania,Rowing,Bronze,1
2446,Doina Ignat,F,Romania,Rowing,Bronze,1
2447,Doina Liliana Snep-Blan,F,Romania,Rowing,Bronze,1
2448,Dolores Zdravkova Nakova,F,Bulgaria,Rowing,Bronze,1
2449,Domagoj Duvnjak,M,Croatia,Handball,Bronze,1
2450,Domenico Giambonini,M,Switzerland,Shooting,Bronze,1
2451,Domenico Matteucci,M,Italy,Shooting,Bronze,1
2452,Domenico Montrone,M,Italy,Rowing,Bronze,1
2453,Domingos Antnio de Souza Coutinho,M,Portugal,Equestrianism,Bronze,1
2454,Dominic Jan Graham Mahony,M,Great Britain,Modern Pentathlon,Bronze,1
2455,Dominik Haek,M,Czech Republic,Ice Hockey,Bronze,1
2456,Dominik Landertinger,M,Austria,Biathlon,Bronze,1
2457,Dominik Windisch,M,Italy,Biathlon,Bronze,1
2458,Dominique Maltais,F,Canada,Snowboarding,Bronze,1
2459,Dominique Margaux Dawes (-Thompson),F,United States,Gymnastics,Bronze,3
2460,Dominique Simone Bosshart,F,Canada,Taekwondo,Bronze,1
2461,Dominique Van Roost (Monami-),F,Belgium,Tennis,Bronze,1
2462,"Donald ""Donny"" Robinson",M,United States,Cycling,Bronze,1
2463,"Donald Alan ""Don"" Symon",M,New Zealand,Rowing,Bronze,1
2464,"Donald Archibald ""Archie"" MacDonald",M,Great Britain,Wrestling,Bronze,1
2465,"Donald Christopher ""Don"" Burgess",M,Great Britain,Cycling,Bronze,2
2466,Donald Fithian Lippincott,M,United States,Athletics,Bronze,1
2467,"Donald George ""Don"" Jackson",M,Canada,Figure Skating,Bronze,1
2468,"Donald Gordon ""Don"" Boal",M,Canada,Rowing,Bronze,1
2469,"Donald James ""Don"" McWatters",M,Australia,Hockey,Bronze,1
2470,"Donald O'Reilly ""Don"" Quarrie",M,Jamaica,Athletics,Bronze,1
2471,"Donald Osborne ""Don"" Finlay",M,Great Britain,Athletics,Bronze,1
2472,"Donald Roddington ""Don"" Smart",M,Australia,Hockey,Bronze,1
2473,"Donald Smith ""Don"" Cohan",M,United States,Sailing,Bronze,1
2474,"Donald Stephen ""Don"" Rope",M,Canada,Ice Hockey,Bronze,1
2475,"Donald Victor ""Don"" Dupree, Sr.",M,United States-1,Bobsleigh,Bronze,1
2476,Donat Acklin,M,Switzerland-1,Bobsleigh,Bronze,1
2477,Donata Vitartait,F,Lithuania,Rowing,Bronze,1
2478,Dong Bin,M,China,Athletics,Bronze,1
2479,Dong Dong,M,China,Trampolining,Bronze,1
2480,Donna-Marie Gurr,F,Canada,Swimming,Bronze,1
2481,Donna-Marie Louise Murray-Hartley (-Wass),F,Great Britain,Athletics,Bronze,1
2482,"Donovan ""Donnie"" Cech",M,South Africa,Rowing,Bronze,1
2483,Dorel Simion,M,Romania,Boxing,Bronze,1
2484,Dorian Denis Mortelette,M,France,Rowing,Bronze,1
2485,Dorien Berendina Lubertha de Vries,F,Netherlands,Sailing,Bronze,1
2486,Dorina Vaccaroni,F,Italy,Fencing,Bronze,1
2487,Doris Fitschen,F,Germany,Football,Bronze,1
2488,Doris Woods,F,Great Britain,Gymnastics,Bronze,1
2489,Dorjnyambuugiin Otgondalai,M,Mongolia,Boxing,Bronze,1
2490,Dorjpalamyn Narmandakh,M,Mongolia,Judo,Bronze,1
2491,Dorota Horzonek-Jokiel,F,Poland,Gymnastics,Bronze,1
2492,Dorota Urbaniak,F,Canada,Rowing,Bronze,1
2493,"Dorothea ""Thea"" Hochleitner (Seer-)",F,Austria,Alpine Skiing,Bronze,1
2494,Dorothea Wierer,F,Italy,Biathlon,Bronze,1
2495,Dorothy Cunliffe Shepherd-Barron,F,Great Britain-1,Tennis,Bronze,1
2496,"Dorothy Elizabeth Anne ""Dot"" Brookshaw (-Marr)",F,Canada,Athletics,Bronze,1
2497,Dorothy Hyman,F,Great Britain,Athletics,Bronze,2
2498,Dorothy Katherine Dalton,F,United States,Gymnastics,Bronze,1
2499,Dorothy Poynton-Hill (-Teuber),F,United States,Diving,Bronze,1
2500,Dorothy Sarkis Morkis,F,United States,Equestrianism,Bronze,1
2501,Dorothy Vernon Greenhough-Smith (Muddock-),F,Great Britain,Figure Skating,Bronze,1
2502,Dorte Oppelstrup Jensen,F,Denmark,Sailing,Bronze,1
2503,Doug Sharp,M,United States-2,Bobsleigh,Bronze,1
2504,"Douglas ""Doug"" Hamilton",M,Canada,Rowing,Bronze,1
2505,Douglas Cecil Rees Stuart,M,Cambridge University Boat Club-2,Rowing,Bronze,1
2506,"Douglas Dale ""Doug"" Northway",M,United States,Swimming,Bronze,1
2507,Douglas Edwin Kertland,M,Toronto Argonauts,Rowing,Bronze,1
2508,"Douglas John ""Doug"" Herland",M,United States,Rowing,Bronze,1
2509,"Douglas Raymond ""Doug"" Buxton",M,Buraddoo,Sailing,Bronze,1
2510,Douglas Rodrguez Guardiola,M,Cuba,Boxing,Bronze,1
2511,"Douglas Seneca ""Doug"" Gjertsen",M,United States,Swimming,Bronze,1
2512,"Douglas Toliver ""Doug"" Lewis",M,Canada,Boxing,Bronze,1
2513,"Douglass Pope ""Doug"" Cadwallader",M,United States Golf Association-3,Golf,Bronze,1
2514,Draen Dalipagi,M,Yugoslavia,Basketball,Bronze,1
2515,Draen Petrovi,M,Yugoslavia,Basketball,Bronze,1
2516,Dragan Stojkovi,M,Yugoslavia,Football,Bronze,1
2517,Dragan Travica,M,Italy,Volleyball,Bronze,1
2518,Dragana Stankovi,F,Serbia,Basketball,Bronze,1
2519,Drago Vukovi,M,Croatia,Handball,Bronze,1
2520,Dragomir A. Cioroslan,M,Romania,Weightlifting,Bronze,1
2521,"Dragutin ""Drago"" Ciotti",M,Yugoslavia,Gymnastics,Bronze,1
2522,Drahomr Kadlec,M,Czechoslovakia,Ice Hockey,Bronze,1
2523,Drahomr Koudelka,M,Czechoslovakia,Volleyball,Bronze,1
2524,Driulys Gonzlez Morales,F,Cuba,Judo,Bronze,2
2525,Drte Lindner,F,Germany,Diving,Bronze,1
2526,Drte Thmmler (Pawlak-),F,East Germany,Gymnastics,Bronze,1
2527,Dsir Alfred Mrchez,M,Pupilles de Neptune de Lille #2-1,Water Polo,Bronze,1
2528,Dsir Alfred Mrchez,M,Pupilles de Neptune de Lille-1,Swimming,Bronze,1
2529,Dsir Beaurain,M,Belgium,Fencing,Bronze,1
2530,Du Li,F,China,Shooting,Bronze,1
2531,Du'aine Ladejo (Thorne-),M,Great Britain,Athletics,Bronze,1
2532,Duan Jingli,F,China,Rowing,Bronze,1
2533,Duan Mandi,M,Serbia,Water Polo,Bronze,1
2534,Duan Poliaik,M,Czechoslovakia,Weightlifting,Bronze,1
2535,Dubosq,M,Nina Claire-2,Sailing,Bronze,1
2536,Dugald McInnes,M,Canada,Shooting,Bronze,1
2537,Dugarsrengiin Oyuunbold,M,Mongolia,Wrestling,Bronze,1
2538,Duko Mrdulja,M,Yugoslavia,Rowing,Bronze,1
2539,Duko Pijetlovi,M,Serbia,Water Polo,Bronze,2
2540,Dulce Mara Tllez Palacio,F,Cuba,Volleyball,Bronze,1
2541,Dumitru Armel,M,Romania,Rugby,Bronze,1
2542,Dumitru Cipere,M,Romania,Boxing,Bronze,1
2543,Dumitru Marian Berbece,M,Romania,Handball,Bronze,1
2544,Dumitru Prvulescu,M,Romania,Wrestling,Bronze,1
2545,Dumitru Rducanu,M,Romania,Rowing,Bronze,1
2546,Dumitru Velicu,M,Romania,Equestrianism,Bronze,1
2547,Dumitru Volvoreanu,M,Romania,Rugby,Bronze,1
2548,Duncan Alexander Goodhew,M,Great Britain,Swimming,Bronze,1
2549,Duncan Dalnajeneso Danagogo Dokiwari,M,Nigeria,Boxing,Bronze,1
2550,Duncan Seth Free,M,Australia,Rowing,Bronze,1
2551,Dursun Ali Eriba,M,Turkey,Wrestling,Bronze,1
2552,Durward Randolph Knowles,M,Gem IV,Sailing,Bronze,1
2553,Dwayne Eugene Evans,M,United States,Athletics,Bronze,1
2554,Dwight Edwin Stones,M,United States,Athletics,Bronze,2
2555,"Dwyane Tyrone Wade, Jr.",M,United States,Basketball,Bronze,1
2556,Dylan Armstrong,M,Canada,Athletics,Bronze,1
2557,Dylan Michael Sage,M,South Africa,Rugby Sevens,Bronze,1
2558,Dzhavid Shakirovich Gamzatov,M,Belarus,Wrestling,Bronze,1
2559,E. Rossi,M,"Marinai della nave da guerra ""Varese""",Rowing,Bronze,1
2560,Eamon Wade Sullivan,M,Australia,Swimming,Bronze,1
2561,Earl Hamilton Richard Eastwood,M,Canada,Rowing,Bronze,1
2562,Earl Holmes Bell,M,United States,Athletics,Bronze,1
2563,Earl M. Jones,M,United States,Athletics,Bronze,1
2564,Earlene Brown (Dennis-),F,United States,Athletics,Bronze,1
2565,Ebbe Gustav Bertil Albertsson (-Andersson),M,Sweden,Athletics,Bronze,1
2566,Eberhard Ferstl,M,Germany,Hockey,Bronze,1
2567,Eberhard Gienger,M,West Germany,Gymnastics,Bronze,1
2568,Eberhard Konrad Roman Vogdt,M,Tutti V,Sailing,Bronze,1
2569,Eberhard Mehl,M,Germany,Fencing,Bronze,1
2570,Eberhard Rsch,M,East Germany,Biathlon,Bronze,1
2571,Eberhard Vogel,M,East Germany,Football,Bronze,1
2572,Eberhard Vogel,M,Germany,Football,Bronze,1
2573,Ecaterina Clara Stahl-Iencic,F,Romania,Fencing,Bronze,2
2574,Ecaterina Oancia (Iane-),F,Romania,Rowing,Bronze,1
2575,Eckhard Leue,M,East Germany,Canoeing,Bronze,1
2576,Eddy Jean Paul Ottoz (Dimichelis-),M,Italy,Athletics,Bronze,1
2577,Edeltraud Koch (-Rken),F,West Germany,Swimming,Bronze,1
2578,Edgar Alain Grospiron,M,France,Freestyle Skiing,Bronze,1
2579,Edgar Henri Cuepper,M,Belgium,Equestrianism,Bronze,1
2580,Edgar Itt,M,West Germany,Athletics,Bronze,1
2581,"Edgar Laurence ""Dunc"" Gray",M,Australia,Cycling,Bronze,1
2582,Edgar Morris Wood Syers,M,Great Britain-2,Figure Skating,Bronze,1
2583,Edgar Welch Leonard,M,United States,Tennis,Bronze,1
2584,Edgardo Toetti,M,Italy,Athletics,Bronze,1
2585,Edi Rada,M,Austria,Figure Skating,Bronze,1
2586,Edit Kovcs,F,Hungary,Fencing,Bronze,3
2587,Edit Weckinger-Pernyi (Vsrhelyi-),F,Hungary,Gymnastics,Bronze,1
2588,Edith Bosch,F,Netherlands,Judo,Bronze,2
2589,Edith Carrie Pickles (-Pollard),F,Great Britain,Gymnastics,Bronze,1
2590,Edith Eckbauer (Baumann-),F,West Germany,Rowing,Bronze,1
2591,Edith Louise Master,F,United States,Equestrianism,Bronze,1
2592,Edmond Dame,M,France,Wrestling,Bronze,1
2593,Edmond Michiels,M,Belgium,Water Polo,Bronze,1
2594,Edmond Neefs,M,Univ. of Brussels,Football,Bronze,1
2595,Edmond Norbert Maria Crahay,M,Belgium,Fencing,Bronze,1
2596,Edmund Bernard Jankowski,M,Poland,Rowing,Bronze,1
2597,"Edmund Franklin ""Ed"" Black",M,United States,Athletics,Bronze,1
2598,Edna Tildesley Hughes (-Redwood),F,Great Britain,Swimming,Bronze,1
2599,Edoardo Garzena,M,Italy,Boxing,Bronze,1
2600,Edoardo Mangiarotti,M,Italy,Fencing,Bronze,2
2601,Edouard Bourguignon,M,Belgium,Tug-Of-War,Bronze,1
2602,"Edson ""Edson Bispo"" Bispo dos Santos",M,Brazil,Basketball,Bronze,2
2603,Edson Luciano Ribeiro,M,Brazil,Athletics,Bronze,1
2604,"Eduard ""Edi"" Hauser",M,Switzerland,Cross Country Skiing,Bronze,1
2605,"Eduard ""Edy"" Hubacher",M,Switzerland-1,Bobsleigh,Bronze,1
2606,"Eduard ""Edy"" Schmid",M,Switzerland,Handball,Bronze,1
2607,Eduard Aleksandrovich Koksharov,M,Russia,Handball,Bronze,1
2608,Eduard Avtandilovich Tyukin,M,Russia,Weightlifting,Bronze,1
2609,Eduard Grigoryevich Zenovka,M,Unified Team,Modern Pentathlon,Bronze,1
2610,"Eduard Herbert ""Eddy"" Tiel",M,Netherlands,Hockey,Bronze,1
2611,Eduard Mohr,M,Germania II,Sailing,Bronze,1
2612,Eduard Novk,M,Czechoslovakia,Ice Hockey,Bronze,1
2613,Eduard Vasilyevich Yegorov,M,Soviet Union,Water Polo,Bronze,1
2614,Eduard Viktorovich Gushchin,M,Soviet Union,Athletics,Bronze,1
2615,Eduardo Dualde Santos de Lamadrid,M,Spain,Hockey,Bronze,1
2616,Eduardo Esteban Martnez,M,Argentina,Volleyball,Bronze,1
2617,Edvaldo Valrio da Silva Filho,M,Brazil,Swimming,Bronze,1
2618,Edvard Antonijevi,M,Yugoslavia,Gymnastics,Bronze,1
2619,Edvard Ferdinand Linna (Borg-),M,Finland,Gymnastics,Bronze,1
2620,Edvard Vilhelm Westerlund,M,Finland,Wrestling,Bronze,1
2621,Edvin Paulsen,M,Norway,Gymnastics,Bronze,1
2622,Edvinas Ramanauskas,M,Lithuania,Canoeing,Bronze,1
2623,"Edward ""Ed"" Clancy",M,Great Britain,Cycling,Bronze,1
2624,"Edward ""Eddie"" Blay",M,Ghana,Boxing,Bronze,1
2625,"Edward ""Eddie"" Ockenden",M,Australia,Hockey,Bronze,2
2626,"Edward ""Eddie"" Owen",M,Great Britain,Athletics,Bronze,1
2627,"Edward ""Eddy"" Stutterheim",M,Starita,Sailing,Bronze,1
2628,"Edward ""Ned"" Barrett",M,Great Britain,Wrestling,Bronze,1
2629,Edward Adams Spencer,M,Great Britain,Athletics,Bronze,1
2630,Edward B. Dierkes,M,St. Rose-2,Football,Bronze,1
2631,Edward Battel,M,Great Britain,Cycling,Bronze,1
2632,"Edward Bickford ""Ted"" Patton",M,United States,Rowing,Bronze,1
2633,"Edward Blake ""Ed"" Archibald",M,Canada,Athletics,Bronze,1
2634,Edward Bruce Pitblado,M,Great Britain,Ice Hockey,Bronze,1
2635,"Edward Buckler ""Ed"" Kirby",M,United States,Athletics,Bronze,1
2636,"Edward Charles ""Ed"" Podivinsky",M,Canada,Alpine Skiing,Bronze,1
2637,"Edward Chester ""Ed"" Glover",M,United States,Athletics,Bronze,1
2638,Edward Dacre Howard-Vyse,M,Great Britain,Equestrianism,Bronze,1
2639,Edward Ernest Pepper,M,Great Britain,Gymnastics,Bronze,1
2640,"Edward Ferdinand Jacob ""Ed"" Lindberg",M,United States,Athletics,Bronze,1
2641,"Edward Francis ""Ed"" Jennings",M,United States,Rowing,Bronze,1
2642,Edward Gordon Williams,M,Cambridge University Boat Club-2,Rowing,Bronze,1
2643,Edward Hore,M,Laurea-1,Sailing,Bronze,1
2644,"Edward J. ""Ed"" Liddie",M,United States,Judo,Bronze,1
2645,Edward James Toms,M,Great Britain,Athletics,Bronze,1
2646,Edward John Amoore,M,Great Britain,Shooting,Bronze,1
2647,Edward John Meyers,M,Missouri Athletic Club-3,Water Polo,Bronze,1
2648,Edward Kobyliski Prus,M,Poland,Rowing,Bronze,1
2649,Edward Martin Dahl,M,Sweden,Athletics,Bronze,1
2650,"Edward Oscar Guthrie ""Ted"" Pain",M,Australia,Rowing,Bronze,1
2651,"Edward Paul ""Ed"" Mitchell, Jr.",M,United States,Rowing,Bronze,1
2652,"Edward Percival ""Percy"" Peter",M,Great Britain,Swimming,Bronze,1
2653,"Edward Ralph ""Teddy"" Smouha",M,Great Britain,Athletics,Bronze,1
2654,"Edward Richard ""Eddie"" Scarf",M,Australia,Wrestling,Bronze,1
2655,"Edward Theodore ""Ed"" Ling",M,Great Britain,Shooting,Bronze,1
2656,Edward Victor Siegler,M,"Central Turnverein, Chicago",Gymnastics,Bronze,1
2657,Edward William Potts,M,Great Britain,Gymnastics,Bronze,1
2658,"Edwin ""Edi"" Ziegler",M,Germany,Cycling,Bronze,1
2659,"Edwin ""Teddy"" Billington",M,United States,Cycling,Bronze,3
2660,Edwin Anthony Roberts,M,Trinidad and Tobago,Athletics,Bronze,2
2661,Edwin Cheruiyot Soi,M,Kenya,Athletics,Bronze,1
2662,Edwin Corley Moses,M,United States,Athletics,Bronze,1
2663,"Edwin Earl ""Ed"" Myers",M,United States,Athletics,Bronze,1
2664,"Edwin Frank ""Win"" Young",M,United States,Diving,Bronze,1
2665,Edwin Grienauer,M,Austria,Art Competitions,Bronze,1
2666,"Edwin Harold ""Teddy"" Flack",M,Australia/Great Britain,Tennis,Bronze,1
2667,"Edwin Johannes ""Edward"" Gal",M,Netherlands,Equestrianism,Bronze,1
2668,Edwin Joseph Skinner,M,Trinidad and Tobago,Athletics,Bronze,1
2669,Edwin Paul Scharff,M,Germany,Art Competitions,Bronze,1
2670,Edwin William Gryffydd Richards,M,Wales-4,Hockey,Bronze,1
2671,Edy Sixten Jernberg,M,Sweden,Cross Country Skiing,Bronze,2
2672,Eeke Geertruida van Nes,F,Netherlands,Rowing,Bronze,1
2673,"Eelis Eenok ""Eeles"" Landstrm",M,Finland,Athletics,Bronze,1
2674,Eero Antero Mntyranta,M,Finland,Cross Country Skiing,Bronze,2
2675,Eero Edvin Berg,M,Finland,Athletics,Bronze,1
