,Name,Sex,Team,Sport,Medal,Medal_Count
383,"Alfredrick Alphonzo ""Al"" Joyner",M,United States,Athletics,Gold,1
384,Algernon Maudslay,M,Scotia,Sailing,Gold,2
385,Algimantas alna,M,Soviet Union,Biathlon,Gold,1
386,Ali Iqtidar Shah Dara,M,India,Hockey,Gold,1
387,Ali Reza Dabir,M,Iran,Wrestling,Gold,1
388,Alice Marie Coachman (-Davis),F,United States,Athletics,Gold,1
389,Alice Mary Mills (-Tait),F,Australia,Swimming,Gold,2
390,Alice Regina Brown (-Harris),F,United States,Athletics,Gold,2
391,"Alice Ruth ""Ruthie"" Bolton-Holifield",F,United States,Basketball,Gold,2
392,Alicia Jayne Coutts,F,Australia,Swimming,Gold,1
393,Alicia Quirk,F,Australia,Rugby Sevens,Gold,1
394,"Alida Johanna ""Alie"" van den Bos",F,Netherlands,Gymnastics,Gold,1
395,Alin George Moldoveanu,M,Romania,Shooting,Gold,1
396,Alina Alexandra Dumitru (-Croitoru),F,Romania,Judo,Gold,1
397,Alina Andreyevna Makarenko,F,Russia,Rhythmic Gymnastics,Gold,1
398,Alina Maratovna Kabayeva,F,Russia,Rhythmic Gymnastics,Gold,1
399,Alisa Peta Camplin (-Warner),F,Australia,Freestyle Skiing,Gold,1
400,Alison Conte Cerutti,M,Brazil-1,Beach Volleyball,Gold,1
401,Alison Louise Peek,F,Australia,Hockey,Gold,1
402,Alistair Edward Brownlee,M,Great Britain,Triathlon,Gold,2
403,Alister Graham Kirby,M,Leander Club-1,Rowing,Gold,1
404,Aliya Farkhatovna Mustafina,F,Russia,Gymnastics,Gold,2
405,Aliz Kertsz,F,Hungary,Gymnastics,Gold,1
406,Alla Anatolyevna Shishkina,F,Russia,Synchronized Swimming,Gold,2
407,Alla Petrovna Tsuper,F,Belarus,Freestyle Skiing,Gold,1
408,"Allan ""Al"" MacInnis",M,Canada,Ice Hockey,Gold,1
409,"Allan Charles ""Huck"" Woodman",M,Canada,Ice Hockey,Gold,1
410,Allan Lindsay Briggs,M,United States,Shooting,Gold,1
411,"Allan Ruggles ""Al"" Purvis",M,Canada,Ice Hockey,Gold,1
412,Allan Schofield,M,India,Hockey,Gold,1
413,Allan Wade Houston,M,United States,Basketball,Gold,1
414,Allan Wipper Wells,M,Great Britain,Athletics,Gold,1
415,Allen Jerome Morgan,M,United States,Rowing,Gold,1
416,Allen Kenneth Johnson,M,United States,Athletics,Gold,1
417,Allen McIntyre Stack,M,United States,Swimming,Gold,1
418,Allen Whitty,M,Great Britain,Shooting,Gold,1
419,Allen Woodring,M,United States,Athletics,Gold,1
420,Allison Blair Jolly (-Elliot),F,United States,Sailing,Gold,1
421,"Allison Jaime ""A. J."" Mleczko (-Griswold)",F,United States,Ice Hockey,Gold,1
422,Allison Rodgers Schmitt,F,United States,Swimming,Gold,4
423,Allyson Michelle Felix,F,United States,Athletics,Gold,6
424,Alma Wilford Richards,M,United States,Athletics,Gold,1
425,Almaz Ayana Eba,F,Ethiopia,Athletics,Gold,1
426,Almudena Muoz Martnez,F,Spain,Judo,Gold,1
427,Almuth Schult,F,Germany,Football,Gold,1
428,Alois Bierl,M,West Germany,Rowing,Gold,1
429,Alois Hudec,M,Czechoslovakia,Gymnastics,Gold,1
430,Alonzo Carl Babers,M,United States,Athletics,Gold,2
431,Alonzo Harding Mourning,M,United States,Basketball,Gold,1
432,Alphonse Achille Souchard,M,France,Cycling,Gold,1
433,"Alphonse Adolph Burnand, Jr.",M,Angelita,Sailing,Gold,1
434,Alphonse Allaert,M,Belgium,Archery,Gold,2
435,Alphonse Gemuseus,M,Switzerland,Equestrianism,Gold,1
436,Alphonse Laverrire,M,Switzerland,Art Competitions,Gold,1
437,Alvaro Nainovi,M,Croatia,Handball,Gold,1
438,"Alvin Christian ""Al"" Kraenzlein",M,United States,Athletics,Gold,4
439,Alvin Cyrrale Robertson,M,United States,Basketball,Gold,1
440,Alvin Leonardo Harrison,M,United States,Athletics,Gold,1
441,"Alvin Roy ""Allie"" Morrison",M,United States,Wrestling,Gold,1
442,Alwin Schockemhle,M,Germany,Equestrianism,Gold,1
443,Alwin Schockemhle,M,West Germany,Equestrianism,Gold,1
444,Alwyn Morris,M,Canada,Canoeing,Gold,1
445,"Alyson Kay ""Aly"" Wagner (-Eyre)",F,United States,Football,Gold,2
446,Alyson Regina Annan,F,Australia,Hockey,Gold,2
447,Alyssa Jean Anderson,F,United States,Swimming,Gold,1
448,Alzhan Musurbekovich Zharmukhamedov,M,Soviet Union,Basketball,Gold,1
449,Amanda Elmore,F,United States,Rowing,Gold,1
450,Amanda Kathleen Borden (-Cochran),F,United States,Gymnastics,Gold,1
451,Amanda Louise Freed,F,United States,Softball,Gold,1
452,Amanda Maria Kurtovic,F,Norway,Handball,Gold,1
453,Amanda Polk,F,United States,Rowing,Gold,1
454,Amanda Ray Beard (-Brown),F,United States,Swimming,Gold,2
455,Amarjit Singh Rana,M,India,Hockey,Gold,1
456,Amauri Ribeiro,M,Brazil,Volleyball,Gold,1
457,Amaury Raymond Leveaux,M,France,Swimming,Gold,1
458,Ambrogio Levati,M,Italy,Gymnastics,Gold,1
459,"Ambrose ""Rowdy"" Gaines, IV",M,United States,Swimming,Gold,3
460,Amde Georges Marie Thub,M,Mac Miche,Sailing,Gold,1
461,Amedeo Ambron,M,Italy,Water Polo,Gold,1
462,Amedeo Pomilio,M,Italy,Water Polo,Gold,1
463,Amir Chand Kumar,M,India,Hockey,Gold,2
464,Amit Singh Bakshi,M,India,Hockey,Gold,1
465,Amos Kipwabok Biwott,M,Kenya,Athletics,Gold,1
466,Amy Deloris Van Dyken (-Rouen),F,United States,Swimming,Gold,6
467,Amy Elizabeth LePeilbet,F,United States,Football,Gold,1
468,Amy Joy Rodriguez (-Shilling),F,United States,Football,Gold,2
469,Amy Joy Williams,F,Great Britain,Skeleton,Gold,1
470,Amy Turner,F,Australia,Rugby Sevens,Gold,1
471,Amy Yuen-Yee Chow (-Ho),F,United States,Gymnastics,Gold,1
472,An Byeong-Geun,M,South Korea,Judo,Gold,1
473,An Han-Bong,M,South Korea,Wrestling,Gold,1
474,An Kum-Ae,F,North Korea,Judo,Gold,1
475,An Sang-Mi,F,South Korea,Short Track Speed Skating,Gold,1
476,Ana Ivis Fernndez Valle,F,Cuba,Volleyball,Gold,2
477,Ana Maria Florentina Brnz-Popescu,F,Romania,Fencing,Gold,1
478,Anastasia Vladimirovna Kuzmina (Shipulina-),F,Slovakia,Biathlon,Gold,2
479,Anastasiya Alekseyevna Tatareva,F,Russia,Rhythmic Gymnastics,Gold,1
480,Anastasiya Ilyinichna Bliznyuk,F,Russia,Rhythmic Gymnastics,Gold,2
481,Anastasiya Ivanovna Maksimova,F,Russia,Rhythmic Gymnastics,Gold,1
482,Anastasiya Konstantinovna Nazarenko,F,Russia,Rhythmic Gymnastics,Gold,1
483,Anastasiya Mykolavna Kozhenkova,F,Ukraine,Rowing,Gold,1
484,Anastasiya Nikolayevna Yermakova,F,Russia,Synchronized Swimming,Gold,4
485,Anastasiya Semyonovna Davydova,F,Russia,Synchronized Swimming,Gold,5
486,"Anastasiya Valeryevna ""Nastia"" Liukin",F,United States,Gymnastics,Gold,1
487,Anatoliy Ivanovych Polyvoda,M,Soviet Union,Basketball,Gold,1
488,Anatoliy Oleksiyovych Chukanov,M,Soviet Union,Cycling,Gold,1
489,Anatoliy Pavlovych Bondarchuk,M,Soviet Union,Athletics,Gold,1
490,Anatoly Aleksandrovich Roshchin,M,Soviet Union,Wrestling,Gold,1
491,Anatoly Alekseyevich Beloglazov,M,Soviet Union,Wrestling,Gold,1
492,Anatoly Anatolyevich Semyonov,M,Soviet Union,Ice Hockey,Gold,1
493,Anatoly Fomich Sass,M,Soviet Union,Rowing,Gold,1
494,Anatoly Ivanovich Akimov,M,Soviet Union,Water Polo,Gold,1
495,Anatoly Ivanovich Bogdanov,M,Soviet Union,Shooting,Gold,2
496,Anatoly Ivanovich Kolesov,M,Soviet Union,Wrestling,Gold,1
497,Anatoly Ivanovich Parfyonov,M,Soviet Union,Wrestling,Gold,1
498,Anatoly Konstantinovich Isayev,M,Soviet Union,Football,Gold,1
499,Anatoly Kuzmich Grishin,M,Soviet Union,Canoeing,Gold,1
500,Anatoly Mikhaylovich Bykov,M,Soviet Union,Wrestling,Gold,1
501,Anatoly Mikhaylovich Ilyin,M,Soviet Union,Football,Gold,1
502,Anatoly Mikhaylovich Khrapaty,M,Soviet Union,Weightlifting,Gold,1
503,Anatoly Nikolayevich Alyabyev,M,Soviet Union,Biathlon,Gold,2
504,Anatoly Nikolayevich Yarkin,M,Soviet Union,Cycling,Gold,1
505,Anatoly Semyonovich Ionov,M,Soviet Union,Ice Hockey,Gold,1
506,Anatoly Vasilevich Starostin,M,Soviet Union,Modern Pentathlon,Gold,2
507,Anatoly Vasilyevich Bashashkin,M,Soviet Union,Football,Gold,1
508,Anatoly Vasilyevich Firsov,M,Soviet Union,Ice Hockey,Gold,3
509,Anatoly Viktorovich Fedyukin,M,Soviet Union,Handball,Gold,1
510,Anatoly Yevstigneyevich Maslyonkin,M,Soviet Union,Football,Gold,1
511,Anca Tnase (-Ruican),F,Romania,Rowing,Gold,1
512,Anders Aukland,M,Norway,Cross Country Skiing,Gold,1
513,Anders Boo Georg Kullberg,M,Sweden,Gymnastics,Gold,1
514,"Anders Gustaf Paulus ""Paul"" Paln",M,Sweden,Shooting,Gold,1
515,Anders Hylander,M,Sweden,Gymnastics,Gold,1
516,Anders Larsson,M,Sweden,Wrestling,Gold,1
517,Anders Lundgren,M,Elisabeth V,Sailing,Gold,1
518,Anders Martinus Petersen,M,Denmark,Shooting,Gold,1
519,Anders Niclas Hvelid,M,Sweden,Ice Hockey,Gold,1
520,Anders Per-Johan Axelsson,M,Sweden,Ice Hockey,Gold,1
521,Anders Peter Nielsen,M,Denmark,Shooting,Gold,1
522,Anders Pontus Humbert Lundn,M,Kitty-1,Sailing,Gold,1
523,Anderson de Oliveira Rodrigues,M,Brazil,Volleyball,Gold,1
524,Andon Nikolov,M,Bulgaria,Weightlifting,Gold,1
525,Andr Alfons Noyelle,M,Belgium,Cycling,Gold,2
526,Andr Auffray,M,France,Cycling,Gold,1
527,Andr Bonin,M,France,Fencing,Gold,1
528,"Andr Felipe ""Pampa"" Falbo Ferreira",M,Brazil,Volleyball,Gold,1
529,Andr Flix Rischmann,M,Union des Socits Franais de Sports Athletiques,Rugby,Gold,1
530,Andr Gerhard Wohllebe,M,Germany,Canoeing,Gold,1
531,Andr Heller,M,Brazil,Volleyball,Gold,1
532,Andr Hoffmann,M,East Germany,Speed Skating,Gold,1
533,Andr Joseph Fierens,M,Belgium,Football,Gold,1
534,Andr Labatut,M,France,Fencing,Gold,2
535,Andr Lamar Phillips,M,United States,Athletics,Gold,1
536,Andr Lange,M,Germany-1,Bobsleigh,Gold,3
537,Andr Lange,M,Germany-2,Bobsleigh,Gold,1
538,Andr Leducq,M,France,Cycling,Gold,1
539,Andr Louis Marie Derrien,M,L'Aile VI,Sailing,Gold,1
540,Andr Luiz da Silva Nascimento,M,Brazil,Volleyball,Gold,1
541,Andr Paul Henri Nol Lesauvage,M,L'Aile VI,Sailing,Gold,1
542,Andr Ren Jousseaum,M,France,Equestrianism,Gold,2
543,Andr Steiner,M,Germany,Rowing,Gold,1
544,Andr Willms,M,Germany,Rowing,Gold,2
545,Andre Kirk Agassi,M,United States,Tennis,Gold,1
546,Andre Marguerite Blanche Brunet-Joly,F,France,Figure Skating,Gold,2
547,Andre Tyler Iguodala,M,United States,Basketball,Gold,1
548,Andre Ward,M,United States,Boxing,Gold,1
549,Andrea Arlene Anderson (-Bolder),F,United States,Athletics,Gold,1
550,Andrea Baldini,M,Italy,Fencing,Gold,1
551,Andrea Bario Mead-Lawrence,F,United States,Alpine Skiing,Gold,2
552,Andrea Benelli,M,Italy,Shooting,Gold,1
553,Andrea Bod-Molnr,F,Hungary,Gymnastics,Gold,1
554,Andrea Borella,M,Italy,Fencing,Gold,1
555,Andrea Cassar,M,Italy,Fencing,Gold,2
556,Andrea Cipressa,M,Italy,Fencing,Gold,1
557,Andrea Collinelli,M,Italy,Cycling,Gold,1
558,Andrea Ehrig-Schne-Mitscherlich,F,East Germany,Speed Skating,Gold,1
559,Andrea Fischbacher,F,Austria,Alpine Skiing,Gold,1
560,Andrea Henkel (-Burke),F,Germany,Biathlon,Gold,2
561,Andrea Kurth (-Sredzki),F,East Germany,Rowing,Gold,1
562,Andrea Lane Lloyd (-Curry),F,United States,Basketball,Gold,1
563,Andrea Marrazzi,M,Italy,Fencing,Gold,1
564,Andrea Minguzzi,M,Italy,Wrestling,Gold,1
565,Andrea Pollack (-Pinske),F,East Germany,Swimming,Gold,3
566,"Andreas ""Anderl"" Ostler",M,Germany,Bobsleigh,Gold,1
567,"Andreas ""Anderl"" Ostler",M,Germany-1,Bobsleigh,Gold,1
568,"Andreas ""Sonny"" Schnbchler",M,Switzerland,Freestyle Skiing,Gold,1
569,Andreas Bang Brecke,M,Jo,Sailing,Gold,1
570,Andreas Bang Brecke,M,Taifun,Sailing,Gold,1
571,Andreas Becker,M,Germany,Hockey,Gold,1
572,Andreas Cervin,M,Sweden,Gymnastics,Gold,1
573,Andreas Decker,M,East Germany,Rowing,Gold,2
574,Andreas Dibowski,M,Germany,Equestrianism,Gold,1
575,Andreas Dittmer,M,Germany,Canoeing,Gold,3
576,Andreas Drivas,M,"Large boat, Central Naval Prep School ""Poros""-1",Rowing,Gold,1
577,Andreas Gregor,M,East Germany,Rowing,Gold,1
578,Andreas Hagelund (Olsen-),M,Norway,Gymnastics,Gold,1
579,Andreas Hajek,M,Germany,Rowing,Gold,2
580,Andreas Ihle,M,Germany,Canoeing,Gold,1
581,Andreas Keller,M,Germany,Hockey,Gold,1
582,Andreas Kirchner,M,East Germany-1,Bobsleigh,Gold,1
583,Andreas Kofler,M,Austria,Ski Jumping,Gold,2
584,Andreas Kuffner,M,Germany,Rowing,Gold,1
585,Andreas Linger,M,Austria-1,Luge,Gold,2
586,Andreas Tews,M,Germany,Boxing,Gold,1
587,Andreas Thorkildsen,M,Norway,Athletics,Gold,2
588,Andreas Walzer,M,Germany,Cycling,Gold,1
589,Andreas Wank,M,Germany,Ski Jumping,Gold,1
590,Andreas Wecker,M,Germany,Gymnastics,Gold,1
591,Andreas Wellinger,M,Germany,Ski Jumping,Gold,1
592,Andreas Widhlzl,M,Austria,Ski Jumping,Gold,1
593,Andreas Zlow,M,East Germany,Boxing,Gold,1
594,Andreea Mdlina Rducan,F,Romania,Gymnastics,Gold,1
595,"Andrew ""Andy"" Crosby",M,Canada,Rowing,Gold,1
596,"Andrew ""Andy"" Triggs Hodge",M,Great Britain,Rowing,Gold,3
597,"Andrew Barron ""Andy"" Murray",M,Great Britain,Tennis,Gold,2
598,Andrew Dollman Cooper,M,Australia,Rowing,Gold,1
599,Andrew Edward Strenk,M,United States,Swimming,Gold,1
600,"Andrew Jackson Libano, Jr.",M,Jupiter,Sailing,Gold,1
601,Andrew James Hoy,M,Australia,Equestrianism,Gold,3
602,Andrew James Ronald Lindsay,M,Great Britain,Rowing,Gold,1
603,Andrew James Simpson,M,Great Britain,Sailing,Gold,1
604,"Andrew John ""Andy"" Holmes",M,Great Britain,Rowing,Gold,2
605,Andrew Lester Maynard,M,United States,Boxing,Gold,1
606,"Andrew Murray ""Boy"" Charlton",M,Australia,Swimming,Gold,1
607,Andrew Orlando Valmon,M,United States,Athletics,Gold,2
608,Andrew Rock,M,United States,Athletics,Gold,1
609,"Andrew William ""Andy"" Stanfield",M,United States,Athletics,Gold,2
610,Andrey Aleksandrovich Silnov,M,Russia,Athletics,Gold,1
611,Andrey Alekseyevich Tyumentsev,M,Soviet Union,Handball,Gold,1
612,Andrey Anatolyevich Bukin,M,Soviet Union-1,Figure Skating,Gold,1
613,Andrey Borisovich Perlov,M,Unified Team,Athletics,Gold,1
614,Andrey Ivanovich Chemerkin,M,Russia,Weightlifting,Gold,1
615,Andrey Ivanovich Krylov,M,Soviet Union,Swimming,Gold,1
616,Andrey Ivanovich Lavrov,M,Russia,Handball,Gold,1
617,Andrey Ivanovich Lavrov,M,Soviet Union,Handball,Gold,1
618,Andrey Ivanovich Lavrov,M,Unified Team,Handball,Gold,1
619,Andrey Khakimovich Abduvaliyev,M,Unified Team,Athletics,Gold,1
620,Andrey Nikolayevich Aryamnov,M,Belarus,Weightlifting,Gold,1
621,Andrey Nikolayevich Kovalenko,M,Unified Team,Ice Hockey,Gold,1
622,Andrey Sergeyevich Moiseyev,M,Russia,Modern Pentathlon,Gold,2
623,Andrey Stanislavovich Barbashinsky,M,Unified Team,Handball,Gold,1
624,Andrey Valentinovich Khomutov,M,Soviet Union,Ice Hockey,Gold,2
625,Andrey Valentinovich Khomutov,M,Unified Team,Ice Hockey,Gold,1
626,Andrey Vasilyevich Prokofyev,M,Soviet Union,Athletics,Gold,1
627,Andrey Viktorovich Bogdanovich,M,Belarus,Canoeing,Gold,1
628,Andrey Viktorovich Trefilov,M,Unified Team,Ice Hockey,Gold,1
629,Andrey Vyacheslavovich Lomakin,M,Soviet Union,Ice Hockey,Gold,1
630,"Andrija ""Andro"" Knego",M,Yugoslavia,Basketball,Gold,1
631,Andrija Ankovi,M,Yugoslavia,Football,Gold,1
632,Andrija Geri,M,Serbia and Montenegro,Volleyball,Gold,1
633,Andrija Popovi,M,Yugoslavia,Water Polo,Gold,1
634,Andrija Prlainovi,M,Serbia,Water Polo,Gold,1
635,Andriy Ivanovych Khimich,M,Soviet Union,Canoeing,Gold,1
636,Andro Bulje,M,Croatia,Water Polo,Gold,1
637,Andrs Aldama Cabrera,M,Cuba,Boxing,Gold,1
638,Andrs Balcz,M,Hungary,Modern Pentathlon,Gold,3
639,Andrs Bodnr,M,Hungary,Water Polo,Gold,1
640,Andrs Gazzotti,M,Argentina,Polo,Gold,1
641,Andrs Marcelo Nocioni Roux,M,Argentina,Basketball,Gold,1
642,Andrs Mazzali,M,Uruguay,Football,Gold,2
643,Andrs Nicols D'Alessandro,M,Argentina,Football,Gold,1
644,Andrs Sike,M,Hungary,Wrestling,Gold,1
645,Andrus Veerpalu,M,Estonia,Cross Country Skiing,Gold,2
646,Andrzej Wroski,M,Poland,Wrestling,Gold,2
647,"Anett Ptzsch (-Witt, -Rauschenbach)",F,East Germany,Figure Skating,Gold,1
648,Anett Schuck,F,Germany,Canoeing,Gold,2
649,Anette Charlotte Norberg,F,Sweden,Curling,Gold,2
650,Anette Hoffmann-Mberg,F,Denmark,Handball,Gold,2
651,"Anfernee Deon ""Penny"" Hardaway",M,United States,Basketball,Gold,1
652,Anfisa Anatolyevna Reztsova (Romanova-),F,Russia,Biathlon,Gold,1
653,Anfisa Anatolyevna Reztsova (Romanova-),F,Soviet Union,Cross Country Skiing,Gold,1
654,Anfisa Anatolyevna Reztsova (Romanova-),F,Unified Team,Biathlon,Gold,1
655,Angel Herrera Vera,M,Cuba,Boxing,Gold,2
656,Angel Lajuane McCoughtry,F,United States,Basketball,Gold,2
657,Angel Rupien (Janknait-),F,Soviet Union,Basketball,Gold,2
658,Angela Cutrone,F,Canada,Short Track Speed Skating,Gold,1
659,Angela Khalia Hucles,F,United States,Football,Gold,2
660,Angela Marie Ruggiero,F,United States,Ice Hockey,Gold,1
661,Angela Pumariega Menndez,F,Spain,Sailing,Gold,1
662,"Angela Robyn ""Angie"" Skirving-Lambert",F,Australia,Hockey,Gold,1
663,Angela Tama-Alupei,F,Romania,Rowing,Gold,2
664,Angela Voigt (Schmalfeld-),F,East Germany,Athletics,Gold,1
665,Angelika Bahmann,F,East Germany,Canoeing,Gold,1
666,Angelika Noack,F,East Germany,Rowing,Gold,1
667,"Angelina L. ""Angel"" Martino (Myers-, -Sims)",F,United States,Swimming,Gold,3
668,Angelo Arcidiacono,M,Italy,Fencing,Gold,1
669,Angelo Damiano,M,Italy,Cycling,Gold,1
670,Angelo De Martini,M,Italy,Cycling,Gold,1
671,"Angelo F. Taylor, Jr.",M,United States,Athletics,Gold,3
672,Angelo Fornaciari,M,"Marinai della nave da guerra ""Varese""",Rowing,Gold,1
673,Angelo Mazzoni,M,Italy,Fencing,Gold,2
674,Angelo Parisi,M,France,Judo,Gold,1
675,Angelo Scalzone,M,Italy,Shooting,Gold,1
676,Angelo Scuri,M,Italy,Fencing,Gold,1
677,Angelo Vanzin,M,Italy,Rowing,Gold,1
678,Angelo Zorzi,M,Italy,Gymnastics,Gold,2
679,Angie Lee Bainbridge,F,Australia,Swimming,Gold,1
680,Angla Nmeth-Rnky,F,Hungary,Athletics,Gold,1
681,"Angus F. ""Gus"" Dillon",M,Canada,Lacrosse,Gold,1
682,Anier Octavio Garca Ortz,M,Cuba,Athletics,Gold,1
683,Anioara Sorohan-Minea,F,Romania,Rowing,Gold,1
684,Anioara Stanciu-Cumir,F,Romania,Athletics,Gold,1
685,Anita Brwirth (-Hardekopf),F,Germany,Gymnastics,Gold,1
686,Anita Lonsbrough (-Porter),F,Great Britain,Swimming,Gold,1
687,Anita Rapp (-degrd),F,Norway,Football,Gold,1
688,Anita Wachter (-Salzgeber),F,Austria,Alpine Skiing,Gold,1
689,Anita Wodarczyk,F,Poland,Athletics,Gold,1
690,Anja Byrial Hansen (-Pedersen),F,Denmark,Handball,Gold,1
691,Anja Fichtel-Mauritz (-Koper),F,West Germany,Fencing,Gold,2
692,Anja Jul Andersen,F,Denmark,Handball,Gold,1
693,Anja Kluge,F,East Germany,Rowing,Gold,1
694,Anja Mittag,F,Germany,Football,Gold,1
695,Anja Nielsen,F,Denmark,Handball,Gold,1
696,Anja Schneiderheinze (-Stckel),F,Germany-1,Bobsleigh,Gold,1
697,Anja Sofia Tess Prson,F,Sweden,Alpine Skiing,Gold,1
698,Anke Borchmann (Grnberg-),F,East Germany,Rowing,Gold,1
699,Anke Khn (-Khne),F,Germany,Hockey,Gold,1
700,Anke Nothnagel-von Seck,F,East Germany,Canoeing,Gold,2
701,Anke Nothnagel-von Seck,F,Germany,Canoeing,Gold,1
702,Ann Elisabeth Curtis (-Cuneo),F,United States,Swimming,Gold,2
703,Ann Elizabeth Packer (-Brightwell),F,Great Britain,Athletics,Gold,1
704,"Ann-Kathrin Linsenhoff (-Kroth, -Rath)",F,West Germany,Equestrianism,Gold,1
705,Ann-Mary Gwynne Grant (Fletcher-),F,Zimbabwe,Hockey,Gold,1
706,"Anna ""Annie"" Hbler (-Horn)",F,Germany,Figure Skating,Gold,1
707,"Anna ""Ans"" Polak (-Dresden)",F,Netherlands,Gymnastics,Gold,1
708,Anna Aleksandre Dogonadze-Lilkendey,F,Germany,Trampolining,Gold,1
709,"Anna Christine ""Anni"" Friesinger-Postma",F,Germany,Speed Skating,Gold,3
710,Anna Fenninger (-Veith),F,Austria,Alpine Skiing,Gold,1
711,Anna Goodale,F,United States,Rowing,Gold,1
712,Anna Gunilla Olsson,F,Sweden,Canoeing,Gold,1
713,Anna Ivanovna Bogaly-Titovets,F,Russia,Biathlon,Gold,2
714,"Anna Johanna Geertruida Maria ""Annie"" Borckink",F,Netherlands,Speed Skating,Gold,1
715,Anna Korakaki,F,Greece,Shooting,Gold,1
716,Anna Maiques i Dern,F,Spain,Hockey,Gold,1
717,Anna Maree Devenish Meares,F,Australia,Cycling,Gold,2
718,Anna Margret Haag (Hansson-),F,Sweden,Cross Country Skiing,Gold,1
719,"Anna Maria ""Annie"" van der Vegt (-Smeeman)",F,Netherlands,Gymnastics,Gold,1
720,"Anna Maria Bernadette ""Det"" de Beus",F,Netherlands,Hockey,Gold,1
721,Anna Maria Svrd-Le Moine (Bergstrm-),F,Sweden,Curling,Gold,2
722,Anna Mickelson-Cummins,F,United States,Rowing,Gold,1
723,Anna Rose Bebington-Watkins,F,Great Britain,Rowing,Gold,1
724,Anna Sergeyevna Sedoykina,F,Russia,Handball,Gold,1
725,Anna Sergeyevna Sen,F,Russia,Handball,Gold,1
726,Anna Stefanie Nanny Fryland Clausen (-Fryland),F,Denmark,Diving,Gold,1
727,"Anna Teresa Margareta ""Greta"" Johansson (-Brandsten)",F,Sweden,Diving,Gold,1
728,Anna Tunnicliffe (-Funk),F,United States,Sailing,Gold,1
729,Anna Viktoria Dahlberg-Olsson,F,Sweden,Cross Country Skiing,Gold,1
730,Anna Viktorovna Vyakhireva,F,Russia,Handball,Gold,1
731,Anna Vitalyevna Gavrilenko,F,Russia,Rhythmic Gymnastics,Gold,1
732,Anna Vitalyevna Sivkova,F,Russia,Fencing,Gold,1
733,Anna Vladimirovna Chicherova,F,Russia,Athletics,Gold,1
734,Anna Vladimirovna Shorina,F,Russia,Synchronized Swimming,Gold,2
735,Anna van der Breggen,F,Netherlands,Cycling,Gold,1
736,Anna-Carin Helena Cecilia Olofsson-Zidek,F,Sweden,Biathlon,Gold,1
737,Anna-Maria Mller (-Murach),F,East Germany,Luge,Gold,1
738,Anne Briand-Bouthiaux,F,France,Biathlon,Gold,1
739,Anne Dorthe Tanderup,F,Denmark,Handball,Gold,1
740,Anne Elizabeth Henning (-Walker),F,United States,Speed Skating,Gold,1
741,Anne Heggtveit (-Hamilton),F,Canada,Alpine Skiing,Gold,1
742,Anne Jahren,F,Norway,Cross Country Skiing,Gold,1
743,Anne Kindel Warner (-Cribbs),F,United States,Swimming,Gold,1
744,"Anne Lucia Cornelia Maria ""Anneloes"" Nieuwenhuizen",F,Netherlands,Hockey,Gold,1
745,Anne Marjut Astrid Rolig-Lukkarinen,F,Finland,Cross Country Skiing,Gold,1
746,Anne Ottenbrite (-Muylaert),F,Canada,Swimming,Gold,1
747,Anne Theresa Donovan,F,United States,Basketball,Gold,2
748,Anne Tnnessen,F,Norway,Football,Gold,1
749,Anne-Caroline Stphanie Chausson,F,France,Cycling,Gold,1
750,Annegret Richter (Irrgang-),F,West Germany,Athletics,Gold,2
751,Annegret Strauch (-Hmisch),F,East Germany,Rowing,Gold,1
752,Annekatrin Thiele,F,Germany,Rowing,Gold,1
753,Anneliese Ehrhardt (Jahns-),F,East Germany,Athletics,Gold,1
754,Annemarie Moser-Prll,F,Austria,Alpine Skiing,Gold,1
755,Annemarie Zimmermann,F,Germany,Canoeing,Gold,1
756,Annemarie Zimmermann,F,West Germany,Canoeing,Gold,1
757,Annette Elizabeth Salmeen,F,United States,Swimming,Gold,1
758,Annette Joan Rogers (-Kelly),F,United States,Athletics,Gold,2
759,Annette Klug,F,West Germany,Fencing,Gold,1
760,Anni Helena Kivioja-Takalo,F,Finland,Cross Country Skiing,Gold,1
761,Annibale Frossi,M,Italy,Football,Gold,1
762,Annie Coupe Speirs (-Coombe),F,Great Britain,Swimming,Gold,1
763,Annie Perreault,F,Canada,Short Track Speed Skating,Gold,2
764,Annika Elise Madsen Dries,F,United States,Water Polo,Gold,1
765,Annike Berit Krahn,F,Germany,Football,Gold,1
766,Ansgar Wessling,M,West Germany,Rowing,Gold,1
767,Antal Bolvri,M,Hungary,Water Polo,Gold,2
768,Antal Dunai (Dujmov),M,Hungary,Football,Gold,1
769,Antal Kocsis,M,Hungary,Boxing,Gold,1
770,Antal Kovcs,M,Hungary,Judo,Gold,1
771,Antal Szentmihlyi,M,Hungary,Football,Gold,1
772,Antarge Sherpa,M,India,Alpinism,Gold,1
773,Anthea Dorine Stewart (Allin-),F,Zimbabwe,Hockey,Gold,1
774,"Anthonie Christiaan ""Teun"" Beijnen",M,Netherlands,Rowing,Gold,1
775,"Anthony ""Tony"" Terlazzo",M,United States,Weightlifting,Gold,1
776,"Anthony Braemar ""Tony"" Ineson",M,New Zealand,Hockey,Gold,1
777,Anthony Bruce Kendall,M,New Zealand,Sailing,Gold,1
